strategy,strategy_group,cagr,sharpe,max_drawdown,calmar,average_turnover,total_return,volatility,hit_rate
classic_donchian_20_10,classical,0.01299793621776879,0.1587303103418983,-0.1950115097818267,0.06665214905679419,0.040674603174603176,0.053014235304783774,0.15999425464804123,0.23511904761904762
classic_turtle_55_20,classical,0.010238802130696945,0.14063312991296725,-0.12479757128730351,0.08204328037062214,0.020833333333333332,0.0415885113873935,0.1377597694638078,0.19246031746031747
detime_donchian_55_20_volume,detime,0.003510114888628957,0.09362776274402877,-0.08242234662904058,0.04258693221180635,0.005952380952380952,0.014114558136698818,0.05180849379632763,0.05853174603174603
detime_turtle_55_20,detime,0.003510114888628957,0.09362776274402877,-0.08242234662904058,0.04258693221180635,0.005952380952380952,0.014114558136698818,0.05180849379632763,0.05853174603174603
detime_donchian_20_10_volume,detime,-0.008905765708086322,-0.15734842918106046,-0.10542280228558809,-0.08447665509745031,0.015873015873015872,-0.03515000592473494,0.04914638922999236,0.05654761904761905
classic_turtle_55_20_long_short,classical,-0.05720562314382893,-0.2799832387955581,-0.31944893351126435,-0.17907595594402495,0.030753968253968252,-0.20992570130262544,0.16362282545929777,0.2569444444444444
