Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,0.941682,0.9420629999999999,0.941442,0.941682,0.941682,0.0
2014-01-02,0.939408,0.9442870000000001,0.937998,0.9394520000000001,0.9394520000000001,0.0
2014-01-03,0.9372860000000001,0.943156,0.937084,0.9372860000000001,0.9372860000000001,0.0
2014-01-06,0.940681,0.942418,0.9364610000000001,0.9406899999999999,0.9406899999999999,0.0
2014-01-07,0.9380860000000001,0.938262,0.9292729999999999,0.9380069999999999,0.9380069999999999,0.0
2014-01-08,0.9281950000000001,0.928272,0.923617,0.9282469999999999,0.9282469999999999,0.0
2014-01-09,0.923975,0.9243,0.920336,0.924018,0.924018,0.0
2014-01-10,0.922024,0.922765,0.913801,0.9221010000000001,0.9221010000000001,0.0
2014-01-13,0.917061,0.92081,0.915164,0.9170860000000001,0.9170860000000001,0.0
2014-01-14,0.918999,0.9192870000000001,0.9142440000000001,0.918949,0.918949,0.0
2014-01-15,0.913409,0.9149129999999999,0.909918,0.9134760000000001,0.9134760000000001,0.0
2014-01-16,0.913576,0.9169940000000001,0.912267,0.913392,0.913392,0.0
2014-01-17,0.9147120000000001,0.915416,0.9106799999999999,0.914746,0.914746,0.0
2014-01-20,0.9119430000000001,0.914997,0.911668,0.911993,0.911993,0.0
2014-01-21,0.912933,0.9135840000000001,0.907565,0.913042,0.913042,0.0
2014-01-22,0.911494,0.913025,0.90384,0.9117430000000001,0.9117430000000001,0.0
2014-01-23,0.900739,0.9011450000000001,0.8950950000000001,0.900739,0.900739,0.0
2014-01-24,0.899904,0.904568,0.897964,0.899855,0.899855,0.0
2014-01-27,0.904077,0.906536,0.9033180000000001,0.9039959999999999,0.9039959999999999,0.0
2014-01-28,0.8996850000000001,0.902853,0.8953110000000001,0.899718,0.899718,0.0
2014-01-29,0.8973120000000001,0.900576,0.894086,0.897183,0.897183,0.0
2014-01-30,0.8942620000000001,0.896748,0.893072,0.894374,0.894374,0.0
2014-01-31,0.896274,0.896861,0.891107,0.896387,0.896387,0.0
2014-02-03,0.8990379999999999,0.905731,0.8983190000000001,0.8990950000000001,0.8990950000000001,0.0
2014-02-04,0.9001709999999999,0.904241,0.8990870000000001,0.9003329999999999,0.9003329999999999,0.0
