strategy,asset,signal_date,fill_date,action,previous_weight,new_weight,delta_weight,fill_price
detime_STL_trend_following,SPY,2019-04-03,2019-04-04,buy,0.0,0.3504062901129092,0.3504062901129092,258.34145373384234
detime_STL_trend_following,SPY,2019-05-03,2019-05-06,buy,0.3504062901129092,0.4386195393591908,0.0882132492462816,260.56648365013655
detime_STL_trend_following,SPY,2019-06-04,2019-06-05,sell_or_short,0.4386195393591908,0.30462374439878187,-0.13399579496040892,254.3326771964583
detime_STL_trend_following,SPY,2019-07-03,2019-07-05,sell_or_short,0.30462374439878187,0.2933879194832494,-0.011235824915532489,269.24755717482327
detime_STL_trend_following,SPY,2019-08-02,2019-08-05,sell_or_short,0.2933879194832494,0.28664369462858424,-0.006744224854665137,260.7837820409055
detime_STL_trend_following,SPY,2019-09-03,2019-09-04,buy,0.28664369462858424,0.2903032593260557,0.0036595646974714735,265.35508026239984
detime_STL_trend_following,SPY,2019-10-02,2019-10-03,sell_or_short,0.2903032593260557,0.27550235081235935,-0.014800908513696365,261.7334246319195
detime_STL_trend_following,SPY,2019-10-31,2019-11-01,sell,0.27550235081235935,0.0,-0.27550235081235935,277.2931233292428
detime_STL_trend_following,SPY,2020-02-03,2020-02-04,buy,0.0,0.419128796860991,0.419128796860991,299.81256511181664
detime_STL_trend_following,SPY,2020-03-04,2020-03-05,sell_or_short,0.419128796860991,0.29027602540862224,-0.1288527714523688,278.71135042930734
detime_STL_trend_following,SPY,2020-04-02,2020-04-03,sell,0.29027602540862224,0.0,-0.29027602540862224,230.509004139297
detime_STL_trend_following,SPY,2020-08-03,2020-08-04,buy,0.0,0.3755304766877696,0.3755304766877696,302.70874832852365
detime_STL_trend_following,SPY,2020-09-01,2020-09-02,sell_or_short,0.3755304766877696,0.3524269905627391,-0.023103486125030548,327.4621164118237
detime_STL_trend_following,SPY,2020-10-01,2020-10-02,sell_or_short,0.3524269905627391,0.3201237065576261,-0.03230328400511295,307.4801391377748
detime_STL_trend_following,SPY,2020-10-30,2020-11-02,sell_or_short,0.3201237065576261,0.3084581128507612,-0.01166559370686493,306.0895690917969
detime_STL_trend_following,SPY,2020-12-01,2020-12-02,sell_or_short,0.3084581128507612,0.30786504284733296,-0.000593070003428231,338.18174747696014
detime_STL_trend_following,SPY,2020-12-31,2021-01-04,buy,0.30786504284733296,0.31721435789651703,0.00934931504918407,349.3887700821715
detime_STL_trend_following,SPY,2021-02-02,2021-02-03,buy,0.31721435789651703,0.3532464859504608,0.03603212805394379,356.02632883796133
detime_STL_trend_following,SPY,2021-03-04,2021-03-05,buy,0.3532464859504608,0.3562760068436846,0.0030295208932237805,354.1831732825668
detime_STL_trend_following,SPY,2021-04-05,2021-04-06,sell_or_short,0.3562760068436846,0.3170387765372563,-0.03923723030642828,378.9729228929124
detime_STL_trend_following,SPY,2021-05-04,2021-05-05,buy,0.3170387765372563,0.3416615729719936,0.024622796434737304,389.8258637827846
detime_STL_trend_following,SPY,2021-06-03,2021-06-04,buy,0.3416615729719936,0.3604776480012123,0.01881607502921867,392.973358609629
detime_STL_trend_following,SPY,2021-07-02,2021-07-06,buy,0.3604776480012123,0.3736718871420144,0.013194239140802089,406.4685771019908
detime_STL_trend_following,SPY,2021-08-03,2021-08-04,sell_or_short,0.3736718871420144,0.3234893115727064,-0.050182575569308,412.0908976328021
detime_STL_trend_following,SPY,2021-09-01,2021-09-02,buy,0.3234893115727064,0.3502681803239925,0.0267788687512861,424.7783442513679
detime_STL_trend_following,SPY,2021-10-01,2021-10-04,sell_or_short,0.3502681803239925,0.32476347575755865,-0.025504704566433833,407.03749673565017
detime_STL_trend_following,SPY,2021-11-01,2021-11-02,sell_or_short,0.32476347575755865,0.2967382186368207,-0.028025257120737945,432.6254507202016
detime_STL_trend_following,SPY,2021-12-01,2021-12-02,sell_or_short,0.2967382186368207,0.29436782260813665,-0.002370396028684052,423.7044036239194
detime_STL_trend_following,SPY,2021-12-31,2022-01-03,buy,0.29436782260813665,0.3076650583559204,0.013297235747783742,449.3143224260172
detime_STL_trend_following,SPY,2022-02-01,2022-02-02,sell_or_short,0.3076650583559204,0.28855520387766415,-0.01910985447825625,429.6927977248774
detime_STL_trend_following,SPY,2022-03-03,2022-03-04,sell,0.28855520387766415,0.0,-0.28855520387766415,407.2884450363373
detime_STL_trend_following,SPY,2023-07-06,2023-07-07,buy,0.0,0.36175874912852357,0.36175874912852357,423.664201015191
detime_STL_trend_following,SPY,2023-08-04,2023-08-07,buy,0.36175874912852357,0.3742290942638291,0.012470345135305538,433.4002700753938
detime_STL_trend_following,SPY,2023-09-05,2023-09-06,sell_or_short,0.3742290942638291,0.37049206389700723,-0.0037370303668218807,433.1008212089274
detime_STL_trend_following,SPY,2023-10-04,2023-10-05,sell_or_short,0.37049206389700723,0.2783351584830005,-0.09215690541400673,411.3268099718928
detime_STL_trend_following,SPY,2023-11-02,2023-11-03,sell,0.2783351584830005,0.0,-0.2783351584830005,419.837246175809
detime_STL_trend_following,SPY,2024-02-05,2024-02-06,buy,0.0,0.4358294030261753,0.4358294030261753,480.3022375794468
detime_STL_trend_following,SPY,2024-03-06,2024-03-07,sell_or_short,0.4358294030261753,0.41926626312315834,-0.016563139903016943,499.3967468911599
detime_STL_trend_following,SPY,2024-04-05,2024-04-08,sell_or_short,0.41926626312315834,0.38395837249381287,-0.03530789062934547,506.8156796872345
detime_STL_trend_following,SPY,2024-05-06,2024-05-07,sell_or_short,0.38395837249381287,0.3377657489080367,-0.046192623585776194,505.2634592637331
detime_STL_trend_following,SPY,2024-06-05,2024-06-06,sell_or_short,0.3377657489080367,0.32165646231958583,-0.016109286588450844,522.2694966184689
detime_STL_trend_following,SPY,2024-07-08,2024-07-09,buy,0.32165646231958583,0.3272909051606096,0.005634442841023768,544.7958024014986
detime_STL_trend_following,SPY,2024-08-06,2024-08-07,buy,0.3272909051606096,0.332685127422512,0.005394222261902393,517.5785225356271
detime_STL_trend_following,SPY,2024-09-05,2024-09-06,sell_or_short,0.332685127422512,0.30959544179635723,-0.023089685626154766,538.60608979078
detime_STL_trend_following,SPY,2024-10-04,2024-10-07,sell_or_short,0.30959544179635723,0.28797994259471166,-0.02161549920164557,561.2420924631317
detime_STL_trend_following,SPY,2024-11-04,2024-11-05,buy,0.28797994259471166,0.30919890686650353,0.021218964271791874,560.6919638738422
detime_STL_trend_following,SPY,2024-12-04,2024-12-05,buy,0.30919890686650353,0.3560375200179011,0.04683861315139759,596.9620090763937
detime_STL_trend_following,SPY,2025-01-06,2025-01-07,sell_or_short,0.3560375200179011,0.33789204109627646,-0.018145478921624658,588.877548048508
detime_STL_trend_following,SPY,2025-02-06,2025-02-07,sell_or_short,0.33789204109627646,0.2943140420574604,-0.04357799903881604,598.2121736064561
detime_STL_trend_following,SPY,2025-03-10,2025-03-11,sell,0.2943140420574604,0.0,-0.2943140420574604,551.4012894751355
detime_STL_trend_following,SPY,2025-08-08,2025-08-11,buy,0.0,0.435712007262766,0.435712007262766,632.0984361099556
detime_STL_trend_following,SPY,2025-09-09,2025-09-10,sell_or_short,0.435712007262766,0.41599701776634246,-0.01971498949642353,648.122479271532
detime_STL_trend_following,SPY,2025-10-08,2025-10-09,sell_or_short,0.41599701776634246,0.3843032483376142,-0.03169376942872826,669.7166839203261
detime_STL_trend_following,SPY,2025-11-06,2025-11-07,sell_or_short,0.3843032483376142,0.34914299047061914,-0.03516025786699506,664.1284090392404
detime_STL_trend_following,SPY,2025-12-08,2025-12-09,sell_or_short,0.34914299047061914,0.33806076954563063,-0.011082220924988506,679.2821528162136
detime_STL_trend_following,SPY,2026-01-08,2026-01-09,sell_or_short,0.33806076954563063,0.29870226127180993,-0.0393585082738207,688.7489932725086
detime_STL_trend_following,SPY,2026-02-09,2026-02-10,sell_or_short,0.29870226127180993,0.2708897964900463,-0.027812464781763635,693.0572335194393
detime_STL_trend_following,SPY,2026-03-11,2026-03-12,buy,0.2708897964900463,0.27531460799892105,0.004424811508874749,669.3319958917509
detime_STL_trend_following,SPY,2026-04-10,2026-04-13,sell,0.27531460799892105,0.0,-0.27531460799892105,677.4099731445312
detime_STL_oscillation_reversion,SPY,2019-01-02,2019-01-03,buy,0.0,0.6255709815415402,0.6255709815415402,222.633586997628
detime_STL_oscillation_reversion,SPY,2019-02-01,2019-02-04,sell,0.6255709815415402,0.0,-0.6255709815415402,242.2573846874624
detime_STL_oscillation_reversion,SPY,2020-01-02,2020-01-03,sell_or_short,0.0,-0.6866783019293168,-0.6866783019293168,293.4978019068177
detime_STL_oscillation_reversion,SPY,2020-02-03,2020-02-04,cover,-0.6866783019293168,0.0,0.6866783019293168,299.81256511181664
detime_STL_oscillation_reversion,SPY,2021-02-02,2021-02-03,sell_or_short,0.0,-0.8099901122543305,-0.8099901122543305,356.02632883796133
detime_STL_oscillation_reversion,SPY,2021-03-04,2021-03-05,cover,-0.8099901122543305,0.0,0.8099901122543305,354.1831732825668
detime_STL_oscillation_reversion,SPY,2021-06-03,2021-06-04,sell_or_short,0.0,-0.8806226459130051,-0.8806226459130051,392.973358609629
detime_STL_oscillation_reversion,SPY,2021-07-02,2021-07-06,cover,-0.8806226459130051,0.0,0.8806226459130051,406.4685771019908
detime_STL_oscillation_reversion,SPY,2021-10-01,2021-10-04,buy,0.0,0.6447812315571739,0.6447812315571739,407.03749673565017
detime_STL_oscillation_reversion,SPY,2021-11-01,2021-11-02,sell,0.6447812315571739,0.0,-0.6447812315571739,432.6254507202016
detime_STL_oscillation_reversion,SPY,2021-12-31,2022-01-03,sell_or_short,0.0,-0.7400161332574775,-0.7400161332574775,449.3143224260172
detime_STL_oscillation_reversion,SPY,2022-02-01,2022-02-02,cover,-0.7400161332574775,0.0,0.7400161332574775,429.6927977248774
detime_STL_oscillation_reversion,SPY,2022-08-03,2022-08-04,sell_or_short,0.0,-0.6304739599220832,-0.6304739599220832,393.80123040665455
detime_STL_oscillation_reversion,SPY,2022-09-01,2022-09-02,cover,-0.6304739599220832,0.0,0.6304739599220832,380.4106586214813
detime_STL_oscillation_reversion,SPY,2024-11-04,2024-11-05,sell_or_short,0.0,-0.8788072680720176,-0.8788072680720176,560.6919638738422
detime_STL_oscillation_reversion,SPY,2024-12-04,2024-12-05,buy,-0.8788072680720176,-0.5541268193704597,0.3246804487015579,596.9620090763937
detime_STL_oscillation_reversion,SPY,2025-01-06,2025-01-07,cover,-0.5541268193704597,0.0,0.5541268193704597,588.877548048508
detime_STL_oscillation_reversion,SPY,2025-06-09,2025-06-10,sell_or_short,0.0,-0.8620955804222992,-0.8620955804222992,593.4172416440205
detime_STL_oscillation_reversion,SPY,2025-07-10,2025-07-11,sell_or_short,-0.8620955804222992,-1.0,-0.13790441957770083,617.5022136064131
detime_STL_oscillation_reversion,SPY,2025-08-08,2025-08-11,cover,-1.0,0.0,1.0,632.0984361099556
detime_STL_oscillation_reversion,SPY,2026-01-08,2026-01-09,buy,0.0,0.7894105369146338,0.7894105369146338,688.7489932725086
detime_STL_oscillation_reversion,SPY,2026-02-09,2026-02-10,sell,0.7894105369146338,0.0,-0.7894105369146338,693.0572335194393
detime_STL_hybrid_regime,SPY,2019-01-02,2019-01-03,buy,0.0,0.6255709815415402,0.6255709815415402,222.633586997628
detime_STL_hybrid_regime,SPY,2019-02-01,2019-02-04,sell,0.6255709815415402,0.0,-0.6255709815415402,242.2573846874624
detime_STL_hybrid_regime,SPY,2020-01-02,2020-01-03,sell_or_short,0.0,-0.6866783019293168,-0.6866783019293168,293.4978019068177
detime_STL_hybrid_regime,SPY,2020-02-03,2020-02-04,cover,-0.6866783019293168,0.0,0.6866783019293168,299.81256511181664
detime_STL_hybrid_regime,SPY,2021-02-02,2021-02-03,sell_or_short,0.0,-0.8099901122543305,-0.8099901122543305,356.02632883796133
detime_STL_hybrid_regime,SPY,2021-03-04,2021-03-05,cover,-0.8099901122543305,0.0,0.8099901122543305,354.1831732825668
detime_STL_hybrid_regime,SPY,2021-06-03,2021-06-04,sell_or_short,0.0,-0.8806226459130051,-0.8806226459130051,392.973358609629
detime_STL_hybrid_regime,SPY,2021-07-02,2021-07-06,cover,-0.8806226459130051,0.0,0.8806226459130051,406.4685771019908
detime_STL_hybrid_regime,SPY,2021-10-01,2021-10-04,buy,0.0,0.6447812315571739,0.6447812315571739,407.03749673565017
detime_STL_hybrid_regime,SPY,2021-11-01,2021-11-02,sell,0.6447812315571739,0.0,-0.6447812315571739,432.6254507202016
detime_STL_hybrid_regime,SPY,2021-12-31,2022-01-03,sell_or_short,0.0,-0.7400161332574775,-0.7400161332574775,449.3143224260172
detime_STL_hybrid_regime,SPY,2022-02-01,2022-02-02,cover,-0.7400161332574775,0.0,0.7400161332574775,429.6927977248774
detime_STL_hybrid_regime,SPY,2022-08-03,2022-08-04,sell_or_short,0.0,-0.6304739599220832,-0.6304739599220832,393.80123040665455
detime_STL_hybrid_regime,SPY,2022-09-01,2022-09-02,cover,-0.6304739599220832,0.0,0.6304739599220832,380.4106586214813
detime_STL_hybrid_regime,SPY,2024-11-04,2024-11-05,sell_or_short,0.0,-0.8788072680720176,-0.8788072680720176,560.6919638738422
detime_STL_hybrid_regime,SPY,2024-12-04,2024-12-05,buy,-0.8788072680720176,-0.5541268193704597,0.3246804487015579,596.9620090763937
detime_STL_hybrid_regime,SPY,2025-01-06,2025-01-07,cover,-0.5541268193704597,0.0,0.5541268193704597,588.877548048508
detime_STL_hybrid_regime,SPY,2025-06-09,2025-06-10,sell_or_short,0.0,-0.8620955804222992,-0.8620955804222992,593.4172416440205
detime_STL_hybrid_regime,SPY,2025-07-10,2025-07-11,sell_or_short,-0.8620955804222992,-1.0,-0.13790441957770083,617.5022136064131
detime_STL_hybrid_regime,SPY,2025-08-08,2025-08-11,cover,-1.0,0.0,1.0,632.0984361099556
detime_STL_hybrid_regime,SPY,2026-01-08,2026-01-09,buy,0.0,0.7894105369146338,0.7894105369146338,688.7489932725086
detime_STL_hybrid_regime,SPY,2026-02-09,2026-02-10,sell,0.7894105369146338,0.0,-0.7894105369146338,693.0572335194393
detime_SSA_trend_following,SPY,2020-01-02,2020-01-03,buy,0.0,0.3426071626457233,0.3426071626457233,293.4978019068177
detime_SSA_trend_following,SPY,2020-02-03,2020-02-04,sell_or_short,0.3426071626457233,0.2717614376667862,-0.0708457249789371,299.81256511181664
detime_SSA_trend_following,SPY,2020-03-04,2020-03-05,sell,0.2717614376667862,0.0,-0.2717614376667862,278.71135042930734
detime_SSA_trend_following,SPY,2020-12-31,2021-01-04,buy,0.0,0.3964868213502549,0.3964868213502549,349.3887700821715
detime_SSA_trend_following,SPY,2021-02-02,2021-02-03,sell_or_short,0.3964868213502549,0.36051555066362084,-0.03597127068663408,356.02632883796133
detime_SSA_trend_following,SPY,2021-03-04,2021-03-05,sell_or_short,0.36051555066362084,0.3278965245503251,-0.03261902611329576,354.1831732825668
detime_SSA_trend_following,SPY,2021-04-05,2021-04-06,buy,0.3278965245503251,0.3427920734818056,0.01489554893148054,378.9729228929124
detime_SSA_trend_following,SPY,2021-05-04,2021-05-05,buy,0.3427920734818056,0.3873054889639831,0.044513415482177465,389.8258637827846
detime_SSA_trend_following,SPY,2021-06-03,2021-06-04,sell_or_short,0.3873054889639831,0.3446890880453166,-0.042616400918666475,392.973358609629
