method,Date,asset,trend,cycle,trend_strength,cycle_position,residual_z,volume_residual_z
STL,2017-12-26,GOOG,6.965631079676663,0.017527653799508377,0.15851919693466965,1.0631075245806894,-0.1180953424663162,0.13833857013309242
STL,2017-12-27,GOOG,6.965631079676663,0.017527653799508377,0.15851919693466965,1.0631075245806894,-0.1180953424663162,0.13833857013309242
STL,2017-12-28,GOOG,6.965631079676663,0.017527653799508377,0.15851919693466965,1.0631075245806894,-0.1180953424663162,0.13833857013309242
STL,2017-12-29,GOOG,6.965631079676663,0.017527653799508377,0.15851919693466965,1.0631075245806894,-0.1180953424663162,0.13833857013309242
STL,2018-01-02,GOOG,6.965631079676663,0.017527653799508377,0.15851919693466965,1.0631075245806894,-0.1180953424663162,0.13833857013309242
